node_id,latitude,longitude,district,zone_type,observation_time,wave_height_m,wave_direction_deg,wave_period_s,swell_wave_height_m,swell_wave_direction_deg,swell_wave_period_s,ocean_current_velocity_kmh,ocean_current_direction_deg,sst_celsius,wind_speed_kmph,wind_direction_deg,precipitation_mm,safe_to_venture,hazard_type
GJ-VER-0011,21.01158311,70.12028964,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T02:15,1.64,228,9.35,1.36,236,6.95,1.5,126,26.2,14.4,241,0.0,True,No hazard
GJ-VER-0012,21.05659653,70.11882019,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T02:15,1.64,228,9.35,1.36,236,6.95,1.5,126,26.2,14.4,241,0.0,True,No hazard
GJ-VER-0013,20.7878662,70.17544804,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T02:15,2.22,232,9.05,1.88,238,6.85,1.9,119,26.6,24.0,243,0.0,True,No hazard
GJ-VER-0014,20.8328845,70.17401206,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T02:15,2.22,232,9.05,1.88,238,6.85,1.9,119,26.6,23.6,243,0.0,True,No hazard
GJ-VER-0015,20.87790246,70.17257226,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T02:15,2.12,232,9.05,1.78,238,6.85,1.7,122,26.3,23.6,243,0.0,True,No hazard
GJ-VER-0016,20.9229201,70.17112863,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T02:15,2.02,231,9.15,1.7,238,6.85,1.5,126,26.2,13.7,240,0.0,True,No hazard
GJ-VER-0017,20.9679374,70.16968116,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T02:15,2.02,231,9.15,1.7,238,6.85,1.5,126,26.2,14.4,241,0.0,True,No hazard
GJ-VER-0018,21.01295437,70.16822986,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T02:15,1.64,228,9.35,1.36,236,6.95,1.3,135,26.4,14.4,241,0.0,True,No hazard
GJ-VER-0019,20.78920817,70.22332115,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T02:15,2.22,232,9.05,1.88,238,6.85,1.9,119,26.6,24.6,242,0.0,True,No hazard
GJ-VER-0020,20.83422964,70.22189929,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T02:15,2.12,232,9.05,1.78,238,6.85,1.7,122,26.3,23.3,243,0.0,True,No hazard
GJ-VER-0021,20.87925078,70.22047364,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T02:15,2.12,232,9.05,1.78,238,6.85,1.7,122,26.3,13.7,240,0.0,True,No hazard
GJ-VER-0022,20.92427159,70.2190442,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T02:15,2.02,231,9.15,1.7,238,6.85,1.5,126,26.2,13.7,240,0.0,True,No hazard
GJ-VER-0023,20.96929207,70.21761096,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T02:15,2.02,231,9.15,1.7,238,6.85,1.5,126,26.2,13.7,240,0.0,True,No hazard
GJ-VER-0024,20.74551194,70.27260204,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T02:15,2.26,234,9.0,1.92,241,6.9,1.8,114,26.6,24.6,242,0.0,True,No hazard
GJ-VER-0025,20.79053688,70.27119804,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T02:15,2.18,232,9.0,1.84,238,6.85,1.9,119,26.3,24.6,242,0.0,True,No hazard
GJ-VER-0026,20.83556148,70.2697903,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T02:15,2.1,232,9.05,1.8,238,6.8,1.7,122,26.3,13.9,241,0.0,True,No hazard
GJ-VER-0027,20.88058576,70.26837881,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T02:15,2.1,232,9.05,1.8,238,6.8,1.7,122,26.3,13.7,240,0.0,True,No hazard
GJ-VER-0028,20.92560971,70.26696356,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T02:15,2.1,232,9.05,1.8,238,6.8,1.5,135,26.4,13.7,240,0.0,True,No hazard
GJ-VER-0029,20.7017959,70.32185479,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T02:15,2.26,234,9.0,1.92,241,6.9,1.8,114,26.6,23.8,241,0.1,True,No hazard
GJ-VER-0030,20.74682427,70.32046858,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T02:15,2.26,234,9.0,1.92,241,6.9,1.8,114,26.6,23.1,243,0.0,True,No hazard
GJ-VER-0031,20.7918523,70.31907867,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T02:15,2.18,232,9.0,1.84,238,6.85,1.9,119,26.3,23.1,243,0.0,True,No hazard
GJ-VER-0032,20.83688002,70.31768506,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T02:15,2.1,232,9.05,1.8,238,6.8,1.7,122,26.3,13.9,241,0.0,True,No hazard
GJ-VER-0033,20.8819074,70.31628773,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T02:15,2.1,232,9.05,1.8,238,6.8,1.7,122,26.3,13.9,241,0.0,True,No hazard
GJ-VER-0034,20.92693447,70.31488669,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T02:15,2.1,232,9.05,1.8,238,6.8,1.5,135,26.4,13.7,240,0.0,True,No hazard
GJ-VER-0035,20.70309191,70.36971098,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T02:15,2.2,234,8.95,1.86,240,6.9,1.9,112,26.4,23.8,241,0.1,True,No hazard
GJ-VER-0036,20.74812334,70.36833883,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T02:15,2.2,234,8.95,1.86,240,6.9,1.9,112,26.4,23.1,243,0.0,True,No hazard
GJ-VER-0037,20.79315445,70.36696301,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T02:15,2.12,232,9.0,1.8,238,6.85,1.8,114,26.2,23.1,243,0.0,True,No hazard
GJ-VER-0038,20.83818524,70.36558353,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T02:15,2.02,232,9.05,1.76,238,6.75,1.7,122,26.0,13.9,241,0.0,True,No hazard
GJ-VER-0039,20.88321571,70.36420037,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T02:15,2.02,232,9.05,1.76,238,6.75,1.7,122,26.0,13.9,241,0.0,True,No hazard
GJ-VER-0040,20.65933989,70.4189253,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T02:15,2.2,236,8.85,1.84,242,6.9,2.1,105,26.6,23.9,241,0.1,True,No hazard
GJ-VER-0041,20.70437469,70.41757083,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T02:15,2.12,234,8.95,1.8,240,6.9,2.1,110,26.2,23.4,243,0.0,True,No hazard
GJ-VER-0042,20.74940916,70.41621274,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T02:15,2.2,234,8.95,1.86,240,6.9,1.9,112,26.4,14.4,244,0.0,True,No hazard
GJ-VER-0043,20.79444332,70.41485102,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T02:15,2.12,232,9.0,1.8,238,6.85,1.8,114,26.2,14.4,244,0.0,True,No hazard
GJ-VER-0044,20.83947715,70.41348568,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T02:15,2.02,232,9.05,1.76,238,6.75,1.7,122,26.0,13.9,241,0.0,True,No hazard
GJ-VER-0045,20.61556832,70.4681116,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T02:15,2.2,236,8.85,1.84,242,6.9,2.1,105,26.6,24.3,243,0.1,True,No hazard
GJ-VER-0046,20.66060644,70.46677474,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T02:15,2.2,236,8.85,1.84,242,6.9,2.1,105,26.6,24.3,243,0.1,True,No hazard
GJ-VER-0047,20.70564424,70.4654343,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T02:15,2.12,234,8.95,1.8,240,6.9,2.1,110,26.2,23.4,243,0.0,True,No hazard
GJ-VER-0048,20.75068172,70.46409028,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T02:15,2.02,232,9.05,1.74,238,6.8,1.8,114,25.7,14.4,244,0.0,True,No hazard
GJ-VER-0049,20.79571889,70.46274267,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T02:15,2.02,232,9.05,1.74,238,6.8,1.8,114,25.7,14.4,244,0.0,True,No hazard
GJ-VER-0050,20.84075574,70.46139146,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T02:15,2.02,232,9.05,1.74,238,6.8,1.4,130,25.4,14.4,244,0.0,True,No hazard
GJ-VER-0051,20.61681869,70.51595063,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T02:15,2.12,236,8.85,1.78,240,6.95,2.3,108,26.4,24.3,243,0.1,True,No hazard
GJ-VER-0052,20.66185978,70.51462777,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T02:15,2.12,236,8.85,1.78,240,6.95,2.3,108,26.4,24.3,243,0.1,True,No hazard
GJ-VER-0053,20.70690056,70.51330136,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T02:15,2.02,234,9.0,1.7,239,6.9,2.1,110,25.9,23.5,245,0.0,True,No hazard
GJ-VER-0054,20.75194103,70.51197141,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T02:15,1.84,233,9.05,1.62,238,6.75,1.9,112,25.5,14.4,244,0.0,True,No hazard
GJ-VER-0055,20.79698117,70.5106379,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T02:15,1.84,233,9.05,1.62,238,6.75,1.9,112,25.5,14.4,244,0.0,True,No hazard
GJ-VER-0056,20.61805589,70.5637932,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T02:15,2.12,236,8.85,1.78,240,6.95,2.3,108,26.4,25.4,244,0.1,True,No hazard
GJ-VER-0057,20.66309993,70.56248433,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T02:15,2.12,236,8.85,1.78,240,6.95,2.3,108,26.4,25.4,244,0.1,True,No hazard
GJ-VER-0058,20.70814365,70.56117196,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T02:15,2.02,234,9.0,1.7,239,6.9,2.1,110,25.9,23.5,245,0.0,True,No hazard
GJ-VER-0059,20.75318706,70.55985608,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T02:15,1.84,233,9.05,1.62,238,6.75,1.9,112,25.5,14.2,246,0.0,True,No hazard
GJ-VER-0060,20.57423265,70.61293066,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T02:15,2.16,237,8.75,1.82,242,6.9,2.4,99,26.6,24.6,243,0.1,True,No hazard
GJ-VER-0061,20.61927992,70.61163926,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T02:15,2.08,235,8.85,1.72,239,6.95,2.4,103,26.0,25.1,245,0.0,True,No hazard
GJ-VER-0062,20.66432687,70.6103444,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T02:15,2.08,235,8.85,1.72,239,6.95,2.4,103,26.0,22.8,246,0.0,True,No hazard
GJ-VER-0063,20.7093735,70.60904607,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T02:15,1.86,232,9.1,1.58,239,6.85,2.1,110,25.5,16.1,248,0.0,True,No hazard
GJ-VER-0064,20.75441983,70.60774428,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T02:15,1.56,232,9.05,1.36,237,6.7,1.9,112,25.1,14.2,246,0.0,True,No hazard
GJ-VER-0065,20.57544062,70.66076621,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T02:15,2.16,237,8.75,1.82,242,6.9,2.4,99,26.6,25.2,245,0.1,True,No hazard
GJ-VER-0066,20.62049076,70.65948879,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T02:15,2.08,235,8.85,1.72,239,6.95,2.4,103,26.0,25.1,245,0.0,True,No hazard
GJ-VER-0067,20.66554059,70.65820794,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T02:15,2.08,235,8.85,1.72,239,6.95,2.4,103,26.0,25.1,245,0.0,True,No hazard
GJ-VER-0068,20.71059011,70.65692366,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T02:15,1.86,232,9.1,1.58,239,6.85,2.1,110,25.5,16.1,248,0.0,True,No hazard
GJ-VER-0069,20.75563932,70.65563594,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T02:15,1.56,232,9.05,1.36,237,6.7,1.9,112,25.1,16.1,248,0.0,True,No hazard
GJ-VER-0070,20.53158213,70.70986525,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T02:15,2.14,237,8.75,1.82,241,6.9,2.5,98,26.3,24.3,245,0.1,True,No hazard
GJ-VER-0071,20.57663543,70.70860519,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T02:15,2.14,237,8.75,1.82,241,6.9,2.5,98,26.3,25.2,245,0.1,True,No hazard
GJ-VER-0072,20.62168842,70.70734174,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T02:15,2.04,234,8.9,1.7,238,6.9,2.8,101,25.7,23.5,247,0.0,True,No hazard
GJ-VER-0073,20.6667411,70.7060749,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T02:15,1.7,230,9.1,1.44,236,6.75,2.3,108,25.4,19.8,247,0.0,True,No hazard
GJ-VER-0074,20.71179348,70.70480468,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T02:15,1.7,230,9.1,1.44,236,6.75,2.3,108,25.4,16.1,248,0.0,True,No hazard
GJ-VER-0075,20.53276097,70.75769366,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T02:15,2.14,237,8.7,1.84,241,6.9,2.7,94,26.0,25.0,246,0.0,True,No hazard
GJ-VER-0076,20.57781709,70.75644754,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T02:15,2.14,237,8.7,1.84,241,6.9,2.7,94,26.0,25.0,246,0.0,True,No hazard
GJ-VER-0077,20.6228729,70.75519808,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T02:15,2.02,234,8.95,1.72,238,6.8,2.5,98,25.5,23.5,247,0.0,True,No hazard
GJ-VER-0078,20.66792839,70.75394526,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T02:15,1.58,230,9.15,1.34,236,6.6,2.2,104,25.3,16.1,248,0.0,True,No hazard
GJ-VER-0079,20.71298359,70.75268909,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T02:15,1.58,230,9.15,1.34,236,6.6,2.2,104,25.3,16.1,248,0.0,True,No hazard
GJ-VER-0080,20.53392669,70.80552542,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T02:15,2.14,237,8.7,1.84,241,6.9,2.7,94,26.0,24.8,245,0.0,True,No hazard
GJ-VER-0081,20.57898558,70.80429325,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T02:15,2.14,237,8.7,1.84,241,6.9,2.7,94,26.0,25.0,246,0.0,True,No hazard
GJ-VER-0082,20.62404418,70.80305777,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T02:15,2.02,234,8.95,1.72,238,6.8,2.5,98,25.5,22.2,247,0.0,True,No hazard
GJ-VER-0083,20.66910246,70.80181898,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T02:15,1.58,230,9.15,1.34,236,6.6,2.2,104,25.3,14.3,249,0.0,True,No hazard
GJ-VER-0084,20.53507927,70.85336048,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T02:15,2.12,237,8.7,1.84,241,6.9,2.9,90,25.9,25.1,246,0.0,True,No hazard
GJ-VER-0085,20.58014092,70.85214226,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T02:15,2.12,237,8.7,1.84,241,6.9,2.9,90,25.9,25.1,246,0.0,True,No hazard
GJ-VER-0086,20.62520226,70.85092077,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T02:15,2.02,233,9.05,1.76,238,6.8,2.7,90,25.5,22.2,247,0.0,True,No hazard
GJ-VER-0087,20.6702633,70.84969601,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T02:15,1.5,226,9.2,1.28,233,6.55,2.0,95,25.4,13.9,249,0.0,True,No hazard
GJ-VER-0088,20.53621871,70.9011988,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T02:15,2.12,237,8.7,1.84,241,6.9,2.9,90,25.9,25.4,245,0.0,True,No hazard
GJ-VER-0089,20.58128308,70.89999455,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T02:15,2.12,237,8.7,1.84,241,6.9,2.9,90,25.9,25.1,246,0.0,True,No hazard
GJ-VER-0090,20.62634715,70.89878705,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T02:15,2.02,233,9.05,1.76,238,6.8,2.7,90,25.5,23.0,246,0.0,True,No hazard
GJ-VER-0091,20.67141091,70.89757632,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T02:15,1.5,226,9.2,1.28,233,6.55,2.0,95,25.4,13.9,249,0.0,True,No hazard
GJ-VER-0092,20.53734501,70.94904036,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T02:15,2.08,237,8.7,1.84,241,6.9,2.9,83,25.8,25.7,246,0.0,True,No hazard
GJ-VER-0093,20.58241207,70.94785006,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T02:15,2.08,237,8.7,1.84,241,6.9,2.9,83,25.8,25.7,246,0.0,True,No hazard
GJ-VER-0094,20.62747883,70.94665657,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T02:15,1.96,232,9.1,1.74,238,6.85,2.9,83,25.5,23.0,246,0.0,True,No hazard
GJ-VER-0095,20.67254529,70.94545987,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T02:15,1.42,224,9.3,1.2,230,6.6,2.3,86,25.7,14.6,249,0.0,True,No hazard
GJ-VER-0096,20.53845817,70.99688511,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T02:15,2.08,237,8.7,1.84,241,6.9,2.9,83,25.8,25.9,246,0.0,True,No hazard
GJ-VER-0097,20.58352789,70.99570878,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T02:15,1.96,232,9.1,1.74,238,6.85,2.9,83,25.5,25.9,246,0.0,True,No hazard
GJ-VER-0098,20.62859731,70.99452929,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T02:15,1.96,232,9.1,1.74,238,6.85,2.9,83,25.5,24.7,247,0.0,True,No hazard
GJ-VER-0099,20.67366643,70.99334663,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T02:15,1.42,224,9.3,1.2,230,6.6,2.3,86,25.7,14.6,249,0.0,True,No hazard
GJ-VER-0100,20.53955818,71.04473301,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T02:15,2.04,237,8.75,1.8,241,6.9,3.1,80,25.8,25.9,246,0.0,True,No hazard
GJ-VER-0101,20.58463052,71.04357065,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T02:15,1.84,233,9.1,1.6,238,6.9,3.1,77,25.6,25.9,246,0.0,True,No hazard
GJ-VER-0102,20.62970257,71.04240517,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T02:15,1.84,233,9.1,1.6,238,6.9,3.1,77,25.6,24.7,247,0.0,True,No hazard
GJ-VER-0103,20.67477432,71.04123656,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T02:15,1.32,224,9.2,1.14,229,6.65,2.6,78,25.9,15.8,251,0.0,True,No hazard
GJ-VER-0104,20.71984577,71.04006482,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T02:15,1.32,224,9.2,1.14,229,6.65,2.6,78,25.9,15.8,251,0.0,True,No hazard
GJ-VER-0105,20.54064504,71.09258403,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T02:15,1.96,238,8.75,1.72,241,6.95,3.1,77,25.7,25.4,245,0.0,True,No hazard
GJ-VER-0106,20.58571998,71.09143565,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T02:15,1.7,233,9.0,1.46,237,6.95,3.2,74,25.6,25.4,245,0.0,True,No hazard
GJ-VER-0107,20.63079462,71.09028418,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T02:15,1.7,233,9.0,1.46,237,6.95,3.2,74,25.6,25.5,247,0.0,True,No hazard
GJ-VER-0108,20.67586897,71.08912962,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T02:15,1.24,225,9.1,1.04,229,6.7,3.0,73,25.8,15.8,251,0.0,True,No hazard
GJ-VER-0109,20.72094302,71.08797196,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T02:15,1.24,225,9.1,1.04,229,6.7,3.0,73,25.8,15.8,251,0.0,True,No hazard
GJ-VER-0110,20.58679624,71.13930373,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T02:15,1.7,233,9.0,1.46,237,6.95,3.2,74,25.6,25.4,245,0.0,True,No hazard
GJ-VER-0111,20.63187345,71.13816627,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T02:15,1.7,233,9.0,1.46,237,6.95,3.2,74,25.6,25.5,247,0.0,True,No hazard
GJ-VER-0112,20.67695037,71.13702577,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T02:15,1.24,225,9.1,1.04,229,6.7,3.0,73,25.8,15.8,251,0.0,True,No hazard
GJ-VER-0113,20.72202699,71.13588221,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T02:15,1.24,225,9.1,1.04,229,6.7,3.0,73,25.8,15.8,251,0.0,True,No hazard
GJ-VER-0114,20.58785932,71.18717485,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T02:15,1.58,233,8.85,1.34,236,7.0,3.4,72,25.6,24.4,245,0.0,True,No hazard
GJ-VER-0115,20.63293906,71.18605142,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T02:15,1.58,233,8.85,1.34,236,7.0,3.4,72,25.6,25.1,246,0.0,True,No hazard
GJ-VER-0116,20.67801851,71.18492497,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T02:15,1.16,226,8.75,0.94,228,6.75,3.4,72,25.8,15.8,251,0.0,True,No hazard
GJ-VER-0117,20.72309767,71.1837955,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T02:15,1.16,226,8.75,0.94,228,6.75,3.4,72,25.8,15.8,251,0.0,True,No hazard
GJ-VER-0118,20.76817653,71.18266302,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T02:15,0.76,217,8.2,0.58,225,6.6,3.2,71,26.6,14.0,250,0.0,True,No hazard
GJ-VER-0119,20.5889092,71.23504899,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T02:15,1.58,233,8.85,1.34,236,7.0,3.4,72,25.6,24.4,245,0.0,True,No hazard
GJ-VER-0120,20.63399145,71.23393958,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T02:15,1.58,233,8.85,1.34,236,7.0,3.4,72,25.6,25.1,246,0.0,True,No hazard
GJ-VER-0121,20.6790734,71.23282719,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T02:15,1.16,226,8.75,0.94,228,6.75,3.4,72,25.8,24.4,247,0.0,True,No hazard
GJ-VER-0122,20.72415507,71.23171182,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T02:15,1.16,226,8.75,0.94,228,6.75,3.4,72,25.8,24.4,247,0.0,True,No hazard
GJ-VER-0123,20.76923643,71.23059347,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T02:15,0.76,217,8.2,0.58,225,6.6,3.2,71,26.6,15.8,249,0.0,True,No hazard
GJ-VER-0124,20.63503061,71.28183071,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T02:15,1.54,233,8.7,1.26,236,7.0,3.5,69,25.8,24.7,246,0.0,True,No hazard
GJ-VER-0125,20.68011503,71.28073239,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T02:15,1.12,226,8.45,0.88,228,6.8,3.7,67,25.9,24.4,247,0.0,True,No hazard
GJ-VER-0126,20.72519917,71.27963113,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T02:15,1.12,226,8.45,0.88,228,6.8,3.7,67,25.9,24.4,247,0.0,True,No hazard
GJ-VER-0127,20.77028301,71.27852692,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T02:15,0.78,217,8.05,0.58,225,6.7,3.5,66,26.5,15.8,249,0.0,True,No hazard
GJ-VER-0128,20.81536657,71.27741976,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T02:15,0.78,217,8.05,0.58,225,6.7,3.5,66,26.5,15.8,249,0.0,True,No hazard
GJ-VER-0129,20.63605653,71.32972479,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T02:15,1.54,233,8.7,1.26,236,7.0,3.5,69,25.8,24.7,246,0.0,True,No hazard
GJ-VER-0130,20.6811434,71.32864054,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T02:15,1.12,226,8.45,0.88,228,6.8,3.7,67,25.9,26.0,247,0.0,True,No hazard
GJ-VER-0131,20.72622998,71.32755338,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T02:15,1.12,226,8.45,0.88,228,6.8,3.7,67,25.9,26.0,247,0.0,True,No hazard
GJ-VER-0132,20.77131627,71.32646331,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T02:15,0.78,217,8.05,0.58,225,6.7,3.5,66,26.5,15.8,249,0.0,True,No hazard
GJ-VER-0133,20.81640226,71.32537034,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T02:15,0.78,217,8.05,0.58,225,6.7,3.5,66,26.5,15.8,249,0.0,True,No hazard
GJ-VER-0134,20.6821585,71.37655158,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T02:15,1.16,226,8.3,0.88,227,6.8,3.9,68,26.1,26.0,247,0.0,True,No hazard
